1,1165
2,1185
3,1205
4,1226
5,1245
6,1265
7,1282
8,1299
9,1313
10,1323
11,1330
12,1333
13,1334
14,1329
15,1322
16,1311
17,1296
18,1279
19,1260
20,1240
21,1221
22,1200
23,1181
24,1161
25,1142
26,1126
27,1113
28,1104
29,1099
30,1094
31,1095
32,1098
33,1104
34,1115
35,1127
36,1142
37,1159
38,1178
39,1197
40,1217
41,1238
42,1258
43,1276
44,1292
45,1307
46,1319
47,1327
48,1332
49,1332
50,1329
51,1324
52,1314
53,1301
54,1285
55,1266
56,1247
57,1228
58,1207
59,1187
60,1168
61,1149
62,1131
63,1118
64,1107
65,1101
66,1095
67,1093
68,1095
69,1100
70,1110
71,1121
72,1135
73,1153
74,1173
75,1193
76,1215
77,1234
78,1253
79,1270
80,1289
81,1305
82,1316
83,1325
84,1329
85,1331
86,1329
87,1325
88,1316
89,1305
90,1291
91,1273
92,1255
93,1234
94,1214
95,1195
96,1175
97,1156
98,1138
99,1122
100,1110
101,1101
102,1096
103,1093
104,1093
105,1097
106,1106
107,1117
108,1130
109,1146
110,1163
111,1183
112,1203
113,1225
114,1246
115,1265
116,1283
117,1299
118,1312
119,1323
120,1329
121,1333
122,1332
123,1327
124,1319
125,1309
126,1296
127,1280
128,1262
129,1241
130,1223
131,1202
132,1182
133,1165
134,1146
135,1129
136,1115
137,1103
138,1095
139,1092
140,1092
141,1096
142,1103
143,1112
144,1122
145,1139
146,1157
147,1176
148,1195
149,1215
150,1237
151,1258
152,1277
153,1294
154,1307
155,1319
156,1327
157,1333
158,1334
159,1330
160,1324
161,1314
162,1303
163,1287
164,1268
165,1250
166,1230
167,1210
168,1189
169,1167
170,1148
171,1132
172,1119
173,1108
174,1100
175,1095
176,1094
177,1095
178,1102
179,1109
180,1120
181,1134
182,1149
183,1170
184,1190
185,1210
186,1230
187,1250
188,1268
189,1286
190,1302
191,1315
192,1324
193,1330
194,1333
195,1331
196,1326
197,1317
198,1306
199,1291
200,1274
201,1257
202,1238
203,1217
204,1195
205,1176
206,1156
207,1140
208,1127
209,1114
210,1104
211,1098
212,1095
213,1095
214,1099
215,1105
216,1116
217,1129
218,1145
219,1164
220,1183
221,1203
222,1224
223,1245
224,1264
225,1283
226,1299
227,1312
228,1321
229,1327
230,1331
231,1331
232,1328
233,1320
234,1310
235,1298
236,1282
237,1264
238,1246
239,1225
240,1205
241,1183
242,1164
243,1147
244,1131
245,1117
246,1106
247,1099
248,1094
249,1091
250,1093
251,1100
252,1110
253,1123
254,1138
255,1155
256,1174
257,1195
258,1216
259,1237
260,1257
261,1275
262,1293
263,1305
264,1317
265,1326
266,1329
267,1331
268,1329
269,1323
270,1314
271,1302
272,1287
273,1269
274,1251
275,1231
276,1210
277,1191
278,1171
279,1151
280,1135
281,1121
282,1108
283,1100
284,1096
285,1094
286,1095
287,1100
288,1108
289,1120
290,1134
291,1150
292,1168
293,1186
294,1207
295,1228
296,1248
297,1268
298,1286
299,1302
300,1316
301,1326
302,1331
303,1333
304,1333
305,1330
306,1320
307,1309
308,1294
309,1276
310,1258
311,1239
312,1218
313,1195
314,1176
315,1157
316,1140
317,1125
318,1112
319,1103
320,1096
321,1092
322,1093
323,1097
324,1105
325,1115
326,1128
327,1144
328,1161
329,1180
330,1200
331,1221
332,1242
333,1260
334,1278
335,1294
336,1308
337,1318
338,1326
339,1329
340,1330
341,1327
342,1320
343,1310
344,1297
345,1281
346,1265
347,1247
348,1226
349,1207
350,1186
351,1165
352,1149
353,1133
354,1118
355,1108
356,1100
357,1095
358,1094
359,1096
360,1102
361,1110
362,1122
363,1137
364,1153
365,1173
366,1194
367,1214
368,1234
369,1254
370,1273
371,1291
372,1306
373,1317
374,1326
375,1331
376,1333
377,1331
378,1325
379,1315
380,1305
381,1290
382,1273
383,1252
384,1232
385,1212
386,1192
387,1173
388,1153
389,1135
390,1120
391,1108
392,1099
393,1094
394,1093
395,1095
396,1100
397,1108
398,1119
399,1131
400,1147
401,1166
402,1186
403,1206
404,1227
405,1248
406,1267
407,1283
408,1301
409,1313
410,1322
411,1328
412,1332
413,1332
414,1326
415,1320
416,1309
417,1295
418,1279
419,1260
420,1240
421,1221
422,1201
423,1181
424,1162
425,1143
426,1127
427,1114
428,1104
429,1096
430,1092
431,1091
432,1095
433,1102
434,1112
435,1125
436,1142
437,1159
438,1178
439,1198
440,1219
441,1240
442,1260
443,1278
444,1295
445,1308
446,1320
447,1328
448,1332
449,1333
450,1330
451,1323
452,1314
453,1302
454,1285
455,1267
456,1247
457,1227
458,1207
459,1187
460,1167
461,1150
462,1132
463,1118
464,1108
465,1100
466,1096
467,1094
468,1096
469,1101
470,1110
471,1121
472,1137
473,1154
474,1172
475,1193
476,1212
477,1232
478,1252
479,1271
480,1288
481,1302
482,1313
483,1324
484,1331
485,1332
486,1331
487,1324
488,1316
489,1304
490,1289
491,1271
492,1254
493,1235
494,1213
495,1195
496,1175
497,1156
498,1140
499,1124
500,1110
501,1101
502,1094
503,1093
504,1094
505,1098
506,1104
507,1115
508,1130
509,1146
510,1165
511,1185
512,1206
513,1227
514,1246
515,1264
516,1284
517,1299
518,1312
519,1322
520,1329
521,1333
522,1333
523,1328
524,1322
525,1312
526,1297
527,1281
528,1263
529,1241
530,1220
531,1199
532,1180
533,1161
534,1144
535,1129
536,1114
537,1104
538,1098
539,1093
540,1094
541,1096
542,1105
543,1113
544,1125
545,1140
546,1157
547,1175
548,1196
549,1217
550,1237
551,1257
552,1275
553,1292
554,1307
555,1319
556,1327
557,1331
558,1333
559,1331
560,1325
561,1315
562,1302
563,1286
564,1270
565,1251
566,1231
567,1210
568,1190
569,1169
570,1151
571,1134
572,1120
573,1108
574,1100
575,1094
576,1092
577,1095
578,1101
579,1109
580,1120
581,1136
582,1152
583,1170
584,1189
585,1211
586,1232
587,1253
588,1272
589,1289
590,1304
591,1316
592,1324
593,1329
594,1331
595,1329
596,1325
597,1317
598,1306
599,1290
600,1274
601,1256
602,1236
603,1216
604,1195
605,1175
606,1156
607,1139
608,1124
609,1110
610,1100
611,1095
612,1093
613,1093
614,1097
615,1104
616,1115
617,1128
618,1144
619,1163
620,1182
621,1202
622,1222
623,1242
624,1262
625,1281
626,1297
627,1311
628,1323
629,1330
630,1334
631,1334
632,1330
633,1323
634,1311
635,1298
636,1281
637,1263
638,1244
639,1224
640,1202
641,1181
642,1162
643,1145
644,1130
645,1116
646,1105
647,1097
648,1093
649,1092
650,1095
651,1101
652,1112
653,1124
654,1139
655,1157
656,1177
657,1196
658,1216
659,1236
660,1256
661,1275
662,1291
663,1304
664,1317
665,1325
666,1329
667,1332
668,1331
669,1325
670,1315
671,1304
